103657,Tr‡__n Ki‡ÈÅu Anh,FALSE,44,Lu‡__t s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103658,HoÌÊng Vi‡Èàt Duy,TRUE,56,Lu‡__t s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103659,D®¡®Áng Qu‡_À Chi,FALSE,64,CÌ«ng nhÌ¢n,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103660,Nguy‡ÈÉn ÌêÌÂnh ÌêÌ«n,TRUE,22,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103661,H‡ÈÒ H®¡®Áng Ly,FALSE,59,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103662,€ê‡ÈÑ Thanh Th‡È_y,FALSE,67,BÌÁc s€©,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103663,D®¡®Áng B‡_£o TrÌ¢m,FALSE,58,Y tÌÁ,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103664,LÌ» H‡Èøu ChÌ¢u,TRUE,54,K‡È_ s®¡,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103665,D®¡®Áng Th‡_À LÌ¢m,TRUE,33,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103666,Nguy‡ÈÉn TrÌ_ T‡ÈÜnh,TRUE,30,Sinh viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103667,Phan HoÌÊng KhÌ«i,TRUE,22,NhÌ¢n viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103668,Nguy‡ÈÉn Ng‡Èçc Thi,FALSE,57,Lu‡__t s®¡,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103669,LÌ_ H‡ÈÒng Th‡ÈÜnh,TRUE,35,Lu‡__t s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103670,LÌ» L‡Èà Khanh,FALSE,67,Y tÌÁ,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103671,HoÌÊng XuÌ¢n Mai,FALSE,18,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103672,€ê‡_áng Di‡ÈÉm QuyÌ»n,FALSE,41,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103673,BÌ_i Tu‡_´n Ìê‡È©c,TRUE,59,K‡È_ s®¡,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103674,Tr‡__n ÌÅi Linh,FALSE,27,K‡È_ s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103675,€ê‡_áng Tuy‡_Àt Nhung,FALSE,54,GiÌÁm €Ô‡ÈÔc,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103676,Tr‡__n Qu‡ÈÔc Th‡ÈÜnh,TRUE,25,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103677,H‡ÈÒ Ng‡Èçc Uy‡ÈÄn,FALSE,53,Y tÌÁ,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103678,Tr‡__n Ng‡Èçc N‡Èø,FALSE,54,Sinh viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103679,Tr‡__n Ph®¡‡È£ng Long,TRUE,56,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103680,HoÌÊng Ìê‡È©c To‡_£n,TRUE,41,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103681,Phan ÌÅi VÌ¢n,FALSE,29,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103682,H‡ÈÒ Qu‡ÈÔc Thi‡Èàn,TRUE,21,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103683,Nguy‡ÈÉn Thu Thu‡__n,FALSE,33,Thanh tra,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103684,HoÌÊng XuÌ¢n Loan,FALSE,51,B‡_£o v‡Èà,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103685,€ê‡_áng PhÌ_ Hi‡Èàp,TRUE,19,GiÌÁm €Ô‡ÈÔc,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103686,Ph‡_Ám DÌ¢n KhÌÁnh,TRUE,28,GiÌÁm €Ô‡ÈÔc,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103687,Nguy‡ÈÉn Duy C‡_©n,TRUE,35,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103688,D®¡®Áng T‡ÈÔ TÌ¢m,FALSE,54,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103689,Phan Hi‡ÈÅn Nhi,FALSE,48,NhÌ¢n viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103690,LÌ» H®¡‡È_ng Thi‡Èàn,TRUE,54,GiÌÁm €Ô‡ÈÔc,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103691,LÌ» Kh‡_øc Duy,TRUE,57,BÌÁc s€©,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103692,€ê‡ÈÑ T‡ÈÔ TÌ¢m,FALSE,51,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103693,€ê‡_áng HÌÊo Nghi‡Èàp,TRUE,41,GiÌÁm €Ô‡ÈÔc,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103694,LÌ» Ìêan TÌ¢m,TRUE,68,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103695,€ê‡_áng ThÌ_y D®¡®Áng,FALSE,38,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103696,H‡ÈÒ Oanh VÅ©,FALSE,32,Y tÌÁ,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103697,D®¡®Áng Th‡_À N€Äng,TRUE,57,CÌ«ng nhÌ¢n,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103698,Ph‡_Ám BÌ_ch Th‡È_y,FALSE,22,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103699,Nguy‡ÈÉn Ng‡Èçc Hoan,FALSE,27,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103700,HoÌÊng XuÌ¢n Thanh,FALSE,38,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103701,Tr‡__n HoÌÊng Kim,FALSE,54,NhÌ¢n viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103702,VÅ© H‡_£i S®Án,TRUE,27,K‡È_ s®¡,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103703,BÌ_i Ph®¡®Áng Nhi,FALSE,41,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103704,H‡ÈÒ Ng‡Èçc TÌ¢m,FALSE,64,CÌ«ng nhÌ¢n,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103705,Ph‡_Ám Minh H‡Èá,TRUE,52,CÌ«ng nhÌ¢n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103706,LÌ» H®¡®Áng XuÌ¢n,FALSE,31,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103707,H‡ÈÒ Gia C‡__n,TRUE,42,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103708,€ê‡_áng Cao S®Án,TRUE,38,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103709,€ê‡_áng ÌêÌÂnh Sang,TRUE,46,CÌ«ng nhÌ¢n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103710,Tr‡__n Lan TrÌ_c,FALSE,64,Thanh tra,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103711,€ê‡_áng V®¡®Áng Tri‡ÈÅu,TRUE,29,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103712,VÅ© KhÌÁnh Vy,FALSE,32,BÌÁc s€©,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103713,LÌ» Vi‡Èàt Ph®¡®Áng,TRUE,34,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103714,Tr‡__n ThÌÊnh L‡È£i,TRUE,53,BÌÁc s€©,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103715,LÌ_ Duy Lu‡__n,TRUE,29,Thanh tra,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103716,Ph‡_Ám ThiÌ»n KhÌÁnh,FALSE,65,Sinh viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103717,€ê‡_áng Mai Thanh,FALSE,37,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103718,Ph‡_Ám Ng‡Èçc Anh,FALSE,38,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103719,Nguy‡ÈÉn Duy M‡È_,FALSE,45,GiÌÁm €Ô‡ÈÔc,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103720,D®¡®Áng Thanh Ph®¡®Áng,FALSE,41,Y tÌÁ,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103721,Phan An NguyÌ»n,TRUE,21,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103722,VÅ© PhÌ_ Th‡Èùi,TRUE,54,NhÌ¢n viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103723,H‡ÈÒ Nghi Dung,FALSE,26,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103724,H‡ÈÒ An H‡_±ng,FALSE,69,Sinh viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103725,BÌ_i Ch‡_´n Phong,TRUE,53,K‡È_ s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103726,VÅ© Thu NgÌ¢n,FALSE,53,Y tÌÁ,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103727,Tr‡__n Ng‡Èçc Dung,FALSE,27,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103728,Phan Ph®¡®Áng Tri‡ÈÅu,TRUE,19,K‡È_ s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103729,Phan ThiÌ»n Ìân,TRUE,38,Sinh viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103730,LÌ_ Ph®¡‡È_c NhÌ¢n,TRUE,68,Lu‡__t s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103731,H‡ÈÒ Ph®¡‡È£ng L‡Èà,FALSE,32,Sinh viÌ»n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103732,LÌ_ H®¡®Áng TiÌ»n,FALSE,38,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103733,HoÌÊng Quang B‡È_u,TRUE,36,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103734,HoÌÊng KhÌÁnh H‡Èªi,TRUE,36,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103735,€ê‡ÈÑ Vi‡Èàt NhÌ¢n,TRUE,52,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103736,Nguy‡ÈÉn M‡_Ánh NghiÌ»m,TRUE,38,CÌ«ng nhÌ¢n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103737,Phan B‡_Ách Y‡_Àn,FALSE,19,B‡_£o v‡Èà,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103738,LÌ» Huy Phong,TRUE,42,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103739,Ph‡_Ám H®¡®Áng LÌ¢m,FALSE,25,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103740,€ê‡ÈÑ XuÌ¢n Huy,TRUE,47,Thanh tra,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103741,Phan Ki‡Èàt VÌµ,TRUE,55,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103742,BÌ_i XuÌ¢n PhÌ_c,TRUE,59,BÌÁc s€©,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103743,Phan TrÌ_c LÌ¢m,FALSE,26,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103744,€ê‡_áng ÌêÌÂnh PhÌ_,TRUE,47,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103745,Ph‡_Ám T®¡‡Èùng L€©nh,TRUE,35,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103746,LÌ» H‡_£i Phong,TRUE,51,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103747,€ê‡ÈÑ Hi‡_Àu D‡È´ng,TRUE,39,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103748,HoÌÊng M‡È_ UyÌ»n,FALSE,37,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103749,BÌ_i Ph®¡®Áng Nghi,FALSE,51,Thanh tra,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103750,Nguy‡ÈÉn XuÌ¢n HÌ¢n,FALSE,29,CÌ«ng nhÌ¢n,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103751,VÅ© An KhÌ»,FALSE,35,B‡_£o v‡Èà,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103752,LÌ_ ÌêÌÂnh Kim,TRUE,37,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103753,Phan Hoa ThiÌ»n,FALSE,44,CÌ«ng nhÌ¢n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103754,HoÌÊng Trang ÌêÌÊi,FALSE,26,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103755,HoÌÊng Kim Th‡_£o,FALSE,33,BÌÁc s€©,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103756,VÅ© ThÌ_y VÌ¢n,FALSE,51,BÌÁc s€©,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103757,H‡ÈÒ Minh XuÌ¢n,FALSE,62,Lu‡__t s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103758,H‡ÈÒ ThÌÊnh ChÌ¢u,TRUE,55,CÌ«ng nhÌ¢n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103759,LÌ» PhÌ_c NguyÌ»n,TRUE,59,B‡_£o v‡Èà,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103760,Tr‡__n Giao Ki‡ÈÅu,FALSE,61,GiÌÁm €Ô‡ÈÔc,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103761,LÌ» T‡ÈÜnh Nhi,FALSE,57,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103762,HoÌÊng Linh San,FALSE,62,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103763,HoÌÊng Ti‡ÈÄu Mi,FALSE,65,Sinh viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103764,LÌ» T‡ÈÇ Ìân,FALSE,45,GiÌÁm €Ô‡ÈÔc,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103765,LÌ_ M‡È_ Anh,FALSE,69,Lu‡__t s®¡,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103766,HoÌÊng M‡È_ XuÌ¢n,FALSE,21,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103767,HoÌÊng B‡_£o Ng‡Èçc,FALSE,57,Thanh tra,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103768,H‡ÈÒ B‡_£o LÌ¢m,TRUE,44,Sinh viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103769,LÌ_ VÌ¢n KhÌÁnh,FALSE,55,NhÌ¢n viÌ»n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103770,BÌ_i Nh‡__t HÌ_ng,TRUE,33,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103771,H‡ÈÒ Qu‡È_nh Nga,FALSE,52,CÌ«ng nhÌ¢n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103772,HoÌÊng YÌ»n S®Án,TRUE,47,Thanh tra,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103773,€ê‡ÈÑ Di‡ÈÉm ChÌ¢u,FALSE,55,K‡È_ s®¡,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103774,LÌ» Minh Danh,TRUE,26,Y tÌÁ,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103775,LÌ_ Hi‡Èàp HÌ_a,TRUE,48,Lu‡__t s®¡,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103776,LÌ» Nh‡__t HÌ_ng,TRUE,56,CÌ«ng nhÌ¢n,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103777,D®¡®Áng NhÌ¢n V€Än,TRUE,27,CÌ«ng nhÌ¢n,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103778,Ph‡_Ám Ng‡Èçc Lan,FALSE,43,B‡_£o v‡Èà,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103779,VÅ© H®¡®Áng Mai,FALSE,63,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103780,€ê‡_áng Ni‡Èàm NhiÌ»n,TRUE,29,BÌÁc s€©,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103781,€ê‡_áng Anh Ìê‡È©c,TRUE,54,Y tÌÁ,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103782,LÌ» Ki‡ÈÅu Minh,FALSE,21,K‡È_ s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103783,D®¡®Áng Thanh TÌ_ng,TRUE,31,Thanh tra,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103784,Tr‡__n H‡_£i VÌ¢n,FALSE,46,K‡È_ s®¡,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103785,HoÌÊng ThiÌ»n Tuy‡ÈÅn,FALSE,27,K‡È_ s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103786,H‡ÈÒ KhÌÁnh Ìêan,TRUE,26,NhÌ¢n viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103787,LÌ_ UyÌ»n TrÌ¢m,FALSE,42,GiÌÁm €Ô‡ÈÔc,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103788,BÌ_i XuÌ¢n HÌ_a,TRUE,68,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103789,Ph‡_Ám Hi‡_Àu Minh,FALSE,38,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103790,BÌ_i Vi‡Èàt Khoa,TRUE,36,Sinh viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103791,D®¡®Áng DÌ£ Th‡_£o,FALSE,42,B‡_£o v‡Èà,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103792,D®¡®Áng Uy‡ÈÄn Nghi,FALSE,63,GiÌÁm €Ô‡ÈÔc,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103793,€ê‡ÈÑ ChiÌ»u Phong,TRUE,40,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103794,Phan Thanh Vy,FALSE,19,Lu‡__t s®¡,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103795,€ê‡ÈÑ NhÌ£ H®¡®Áng,FALSE,49,NhÌ¢n viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103796,€ê‡ÈÑ Tr®¡‡Èùng Sa,TRUE,68,CÌ«ng nhÌ¢n,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103797,HoÌÊng HoÌÊng Y‡_Àn,FALSE,33,Thanh tra,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103798,Ph‡_Ám ÌÅnh H‡ÈÒng,FALSE,34,CÌ«ng nhÌ¢n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103799,VÅ© Gia Ki‡Èàt,TRUE,22,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103800,HoÌÊng Qu‡ÈÔc QuÌ_,TRUE,33,GiÌÁm €Ô‡ÈÔc,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103801,Nguy‡ÈÉn Th‡È´c Anh,FALSE,60,BÌÁc s€©,http://kenh14.vn/,Tue Nov 13 08:55:52 ICT 2018
103802,LÌ_ H‡ÈÒng Th‡_øm,FALSE,33,Thanh tra,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103803,LÌ» M‡È_ TrÌ¢m,FALSE,38,B‡_£o v‡Èà,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103804,VÅ© Th®¡ S®¡®Áng,FALSE,44,GiÌÁm €Ô‡ÈÔc,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103805,Nguy‡ÈÉn Nh®¡ Khang,TRUE,64,B‡_£o v‡Èà,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103806,€ê‡_áng NguyÌ»n S‡È_,TRUE,35,B‡_£o v‡Èà,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103807,€ê‡_áng Quang HÌ_ng,TRUE,59,B‡_£o v‡Èà,https://www.vietnamplus.vn/,Tue Nov 13 08:55:52 ICT 2018
103808,€ê‡_áng B‡_£o ToÌÊn,TRUE,20,Thanh tra,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103809,HoÌÊng V€©nh ToÌÊn,TRUE,38,GiÌÁm €Ô‡ÈÔc,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103810,Phan Duy HoÌÊng,TRUE,59,NhÌ¢n viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103811,Ph‡_Ám DuyÌ»n My,FALSE,39,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103812,LÌ_ Lan Ng‡Èçc,FALSE,69,GiÌÁm €Ô‡ÈÔc,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103813,LÌ» Qu‡ÈÔc Vinh,TRUE,61,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103814,€ê‡_áng Tu‡_´n Ch®¡®Áng,TRUE,64,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103815,VÅ© Kh‡_øc Vi‡Èàt,TRUE,64,NhÌ¢n viÌ»n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103816,Phan HoÌÊng KhÌ«i,TRUE,28,Y tÌÁ,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103817,Phan Ki‡ÈÅu Mai,FALSE,32,CÌ«ng nhÌ¢n,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103818,H‡ÈÒ BÌÁ Thi‡Èàn,TRUE,29,BÌÁc s€©,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103819,D®¡®Áng Ki‡ÈÅu Trinh,FALSE,62,B‡_£o v‡Èà,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103820,Phan B‡_Ách LiÌ»n,FALSE,66,BÌÁc s€©,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103821,Tr‡__n Tr®¡‡Èùng Chinh,TRUE,38,Y tÌÁ,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103822,LÌ» SÌ«ng HÌÊ,FALSE,34,K‡È_ s®¡,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103823,€ê‡ÈÑ Ng‡Èçc Danh,TRUE,29,NhÌ¢n viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103824,€ê‡_áng ChÌÁnh Vi‡Èàt,TRUE,30,GiÌÁm €Ô‡ÈÔc,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103825,€ê‡ÈÑ Ti‡ÈÄu My,FALSE,68,Lu‡__t s®¡,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103826,VÅ© XuÌ¢n L‡Èªc,TRUE,51,NhÌ¢n viÌ»n,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103827,Phan Cao S®Án,TRUE,32,Y tÌÁ,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103828,Ph‡_Ám TrÌ_c Linh,FALSE,63,K‡È_ s®¡,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103829,D®¡®Áng VÅ© Minh,TRUE,52,Lu‡__t s®¡,vnexpress.net,Tue Nov 13 08:55:52 ICT 2018
103830,BÌ_i TrÌ¢m Oanh,FALSE,64,Sinh viÌ»n,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103831,HoÌÊng ThÌÁi H‡ÈÒng,FALSE,48,B‡_£o v‡Èà,http://vietnamnet.vn/,Tue Nov 13 08:55:52 ICT 2018
103832,LÌ» Duy Thanh,TRUE,68,Sinh viÌ»n,https://www.24h.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103833,€ê‡_áng Nam TÌ_,TRUE,28,Y tÌÁ,https://dantri.com.vn/,Tue Nov 13 08:55:52 ICT 2018
103834,D®¡®Áng Th‡_À Ph®¡®Áng,TRUE,38,BÌÁc s€©,https://vtc.vn/,Tue Nov 13 08:55:52 ICT 2018
103835,Phan Quang TÌ_,TRUE,65,GiÌÁm €Ô‡ÈÔc,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
103836,€ê‡_áng Thanh Tuy‡ÈÅn,FALSE,52,Thanh tra,tuoitre.vn,Tue Nov 13 08:55:52 ICT 2018
